1.0,0.09693446117084861,0.9957870286930848,0.0,0.975412401040966,0.018449230184577,0.0792681779779266,0.047963771515836036,0.0030294377678982995,0.0
0.09693445413313623,1.0,0.04928412391167599,0.04447697413657914,0.048275733636903635,0.3948463807476145,0.023346596495383197,0.9977939919616925,0.06302066641776877,0.0
0.995786988440103,0.049284125497614906,1.0,0.0,0.9795391759962854,0.0,0.0,0.0,0.0,0.0
0.0,0.044476975296031646,0.0,1.0,0.0,0.2483452694651529,0.0,0.0,0.0,0.0
0.9754123932062541,0.04827573675409628,0.9795392077246178,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.018449228993968607,0.394846383933424,0.0,0.2483452649949076,0.0,1.0,0.009144528868265963,0.3846492940604568,0.024293877487813417,0.0
0.0792681754868544,0.023346597456724003,0.0,0.0,0.0,0.009144529171027009,1.0,0.023721943845248464,0.0014982711499616278,0.0
0.047963770733778985,0.9977940481351326,0.0,0.0,0.0,0.38464931261176694,0.02372194420394129,1.0,0.06316025335095188,0.0
0.0030294376743592987,0.06302066904737584,0.0,0.0,0.0,0.024293878305487716,0.0014982711507844672,0.06316025243061064,1.0,0.9980034287573775
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980034193519797,1.0
